header,title,title_url,channel_name,channel_url,timestamp,products,activity_controls,video_id,duration_seconds,topic_categories
YouTube,Watched F1 drivers CALL OUT FIA president in response to swearing saga,https://www.youtube.com/watch?v=orqyP8bdMSE,Sky Sports F1,https://www.youtube.com/channel/UC3kxJQ9RfaS5CKeYbbFMi4Q,2024-11-10 22:19:50.912000+00:00,YouTube,YouTube watch history,orqyP8bdMSE,453.0,"['Motorsport', 'Society']"
YouTube,Watched Richard Sherman goes 1-on-1 with Randy Moss,https://www.youtube.com/watch?v=HkppWEK-xh8,NFL on FOX,https://www.youtube.com/channel/UCvQrivswRDGK0lZ_AcUHp8g,2024-11-10 22:17:51.269000+00:00,YouTube,YouTube watch history,HkppWEK-xh8,134.0,"['American football', 'Association football', 'Basketball', 'Sport', 'Television program']"
YouTube,Watched Meet The Sculptors Behind Dwyane Wade's STATUE 🤦‍♂️ | #Shorts,https://www.youtube.com/watch?v=578Zuu6PEE8,ClutchPoints,https://www.youtube.com/channel/UCV3EOwREd2PaqnISpumoTwg,2024-11-10 22:13:29.598000+00:00,YouTube,YouTube watch history,578Zuu6PEE8,54.0,"['Basketball', 'Sport']"
YouTube,"Watched Inside the NBA plays ""Who That Look Like"" 😁",https://www.youtube.com/watch?v=3Rw79XK6Cbc,House of Highlights,https://www.youtube.com/channel/UCqQo7ewe87aYAe7ub5UqXMw,2024-11-10 22:13:11.247000+00:00,YouTube,YouTube watch history,3Rw79XK6Cbc,192.0,"['Basketball', 'Sport', 'Television program']"
YouTube,Watched F1 Champ Max Verstappen Replies to Fans on the Internet | Actually Me | GQ Sports,https://www.youtube.com/watch?v=aTAiet6PIlY,GQ Sports,https://www.youtube.com/channel/UCKbNOpmhmwBuJXXMYOg_txA,2024-11-10 22:07:34.344000+00:00,YouTube,YouTube watch history,aTAiet6PIlY,339.0,[]
YouTube,Watched New rules of travel you need to know,https://www.youtube.com/watch?v=qbEnWgoaANY,Good Morning America,https://www.youtube.com/channel/UCH1oRy1dINbMVp3UFWrKP0w,2024-11-10 22:06:53.448000+00:00,YouTube,YouTube watch history,qbEnWgoaANY,230.0,"['Society', 'Television program']"
YouTube,Watched Shams Charania couldn’t resist getting Kay Adams a little something for the holidays 🎄🎁😅,https://www.youtube.com/watch?v=3DmkjzmqLyE,Up & Adams Show with Kay Adams,https://www.youtube.com/channel/UC3X-L84yCBq0XUd1Whe5u7A,2024-11-10 22:05:34.792000+00:00,YouTube,YouTube watch history,3DmkjzmqLyE,60.0,"['Entertainment', 'Television program']"
YouTube,"Watched Taylor Swift:”Stay back, pls”, The Photographer was trying to get a photo of up her skirt… #shorts",https://www.youtube.com/watch?v=QCPAb72h4eg,My Wonderland,https://www.youtube.com/channel/UC8anAR7xz9hZh1m9b0_gwPg,2024-11-10 22:05:26.906000+00:00,YouTube,YouTube watch history,QCPAb72h4eg,12.0,['Entertainment']
YouTube,Watched D'Angelo Russell misses wide open layup and JJ Redick hides frustration perfectly,https://www.youtube.com/watch?v=QRv3XnQdppw,Chaz NBA,https://www.youtube.com/channel/UChgDp_uE5PVqnpdV05xKOOA,2024-11-10 22:04:47.483000+00:00,YouTube,YouTube watch history,QRv3XnQdppw,207.0,"['Basketball', 'Sport']"
YouTube,Watched Kay Adams GRABS Shams Charania's Phone & Gives ALL the Details!,https://www.youtube.com/watch?v=u-ChvaPlLJQ,Up & Adams Show with Kay Adams,https://www.youtube.com/channel/UC3X-L84yCBq0XUd1Whe5u7A,2024-11-10 22:03:34.154000+00:00,YouTube,YouTube watch history,u-ChvaPlLJQ,60.0,"['Entertainment', 'Humour', 'Television program']"
YouTube,Watched How To EASILY Go From 30% to 10% Body Fat,https://www.youtube.com/watch?v=fh19vIb3sD8,Jump Rope Dudes,https://www.youtube.com/channel/UCmYew1VwdbpHnSFG-CQ1A-A,2024-11-10 22:02:40.521000+00:00,YouTube,YouTube watch history,fh19vIb3sD8,758.0,"['Food', 'Health', 'Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched Los Angeles Lakers: JJ Redick Shouts out #joelembiid and #dwighthoward #lakers #nba #lnp #nba2k24,https://www.youtube.com/watch?v=ZOM2HVH3DBQ,Lakers Narratives Podcast “LNP”,https://www.youtube.com/channel/UCtCX7n-9aOYNUggSPPVDpwQ,2024-11-10 22:02:26.267000+00:00,YouTube,YouTube watch history,ZOM2HVH3DBQ,49.0,"['Basketball', 'Sport']"
YouTube,Watched JJ Redick Addresses Viral Clip of His Reaction to a D'Angelo Russell Missed Shot,https://www.youtube.com/watch?v=9vWoXc3TTAY,Bleacher Report,https://www.youtube.com/channel/UC9-OpMMVoNP5o10_Iyq7Ndw,2024-11-10 21:59:10.274000+00:00,YouTube,YouTube watch history,9vWoXc3TTAY,205.0,"['Basketball', 'Sport']"
YouTube,Watched Shams Charania On Being a 'Rizz God' with Kay Adams,https://www.youtube.com/watch?v=rRWjfhz4uMQ,FanDuel,https://www.youtube.com/channel/UCbPP6F-3ASqkBkT9Obro-TQ,2024-11-10 21:58:40.310000+00:00,YouTube,YouTube watch history,rRWjfhz4uMQ,60.0,"['Entertainment', 'Humour', 'Television program']"
YouTube,"Watched ""No No"" Play Safe Song | Be Careful Baby! | Tinytots Nursery Rhymes & Kids Songs",https://www.youtube.com/watch?v=dWRprR1gIyo,Tinytots - Nursery Rhymes,https://www.youtube.com/channel/UCEfPV0qVXgZ3Hkd_w9P3bIA,2024-11-09 23:55:58.671000+00:00,YouTube,YouTube watch history,dWRprR1gIyo,237.0,['Music']
YouTube,Watched Brush Your Teeth - Wheels on the Bus | Good Habits | Nursery Rhymes & Kids Songs | BabyBus,https://www.youtube.com/watch?v=anFIODqG7UI,BabyBus - Kids Songs and Cartoons,https://www.youtube.com/channel/UCpYye8D5fFMUPf9nSfgd4bA,2024-11-09 23:53:16.820000+00:00,YouTube,YouTube watch history,anFIODqG7UI,207.0,['Music']
YouTube,Watched Brush Bus Song | British Council (2012),https://www.youtube.com/watch?v=wOWMwbjkcq8,Erik Donabidowicz,https://www.youtube.com/channel/UC4-BVL0V8v0quw6j49dYpOw,2024-11-09 23:53:05.945000+00:00,YouTube,YouTube watch history,wOWMwbjkcq8,139.0,['Music']
YouTube,Watched Where are my Teeth? Baby Crocodile Can't find his Baby Teeth | Nursery Rhymes by Little Angel,https://www.youtube.com/watch?v=zWGvdP-3fTg,Little Angel: Nursery Rhymes & Kids Songs,https://www.youtube.com/channel/UCNzsYU0aWwjERj-9Y9HUEng,2024-11-09 23:52:07.265000+00:00,YouTube,YouTube watch history,zWGvdP-3fTg,142.0,['Music']
YouTube,Watched LIVE: Post Election 2024: ABC News Live coverage,https://www.youtube.com/watch?v=DYpNU_3oPYk,ABC News,https://www.youtube.com/channel/UCBi2mrWuNuyYy4gbM6fU18Q,2024-11-06 03:24:47.874000+00:00,YouTube,YouTube watch history,DYpNU_3oPYk,179396.0,[]
YouTube,Watched Election results LIVE: AP race calls and electoral map 2024,https://www.youtube.com/watch?v=RMprlMfsHAU,Associated Press,https://www.youtube.com/channel/UC52X5wxOL_s5yw0dQk7NtgA,2024-11-06 03:24:13.554000+00:00,YouTube,YouTube watch history,RMprlMfsHAU,42394.0,"['Politics', 'Society']"
YouTube,Watched How Long From 25% to 15% Body Fat | Calories | Summer Shredding,https://www.youtube.com/watch?v=XolU6fWas4I,Paul Revelia,https://www.youtube.com/channel/UCykSWsfEKRES6RDotQF6ChQ,2024-11-06 03:23:45.631000+00:00,YouTube,YouTube watch history,XolU6fWas4I,912.0,"['Health', 'Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched Stephen A. REFUSES to reciprocate Kevin Durant’s ‘clown’ comments 🤡 | First Take,https://www.youtube.com/watch?v=Kk9CbEBOVGo,NBA on ESPN,https://www.youtube.com/channel/UCVSSpcmZD2PwPBqb8yKQKBA,2024-11-06 00:19:14.158000+00:00,YouTube,YouTube watch history,Kk9CbEBOVGo,251.0,"['Basketball', 'Sport', 'Television program']"
YouTube,Watched Dwight Howard Confesses How He Felt Last Time Playing With The Lakers #nba #basketball,https://www.youtube.com/watch?v=c0E1AjtXyic,Above The Rim with DH 12,https://www.youtube.com/channel/UCODlrQzQGttxpYglzmoOaEA,2024-11-06 00:18:23.199000+00:00,YouTube,YouTube watch history,c0E1AjtXyic,54.0,"['Basketball', 'Sport']"
YouTube,Watched What we know about the Patrick Mahomes Injury | Kansas City Chiefs Vs Tampa Bay Buccaneers,https://www.youtube.com/watch?v=-8LFJ8rLlYs,Jackson Krueger Sports,https://www.youtube.com/channel/UC9LrQByjJFCGqUgvylTiVLQ,2024-11-06 00:17:22.729000+00:00,YouTube,YouTube watch history,-8LFJ8rLlYs,74.0,"['American football', 'Association football', 'Sport']"
YouTube,Watched Change This ONE Thing…The FAT Will FALL OFF. | The Muscle Expert Dr Michael Israetel,https://www.youtube.com/watch?v=es5JrcD61NM,The Diary Of A CEO Clips,https://www.youtube.com/channel/UCnjgxChqYYnyoqO4k_Q1d6Q,2024-11-05 01:40:54.797000+00:00,YouTube,YouTube watch history,es5JrcD61NM,698.0,"['Health', 'Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched Max Verstappen MOCKING British Media for Not Showing Up in the Press Conference Brazil GP,https://www.youtube.com/watch?v=t4X4aD4VLP8,Behind Grand Prix,https://www.youtube.com/channel/UCwcupIGxuln8fJ4kYwMhGvQ,2024-11-05 01:39:59.294000+00:00,YouTube,YouTube watch history,t4X4aD4VLP8,69.0,"['Motorsport', 'Sport']"
YouTube,Watched When Steph Trolled Buddy Hield 🤣🔥 #shorts,https://www.youtube.com/watch?v=Z6s2aYCT9yA,Dunk Factory,https://www.youtube.com/channel/UCykFmtHmTDk5x7-TMj3Xftg,2024-11-05 01:39:40.239000+00:00,YouTube,YouTube watch history,Z6s2aYCT9yA,13.0,"['Basketball', 'Sport', 'Sports game']"
YouTube,Watched Working hard vs working smart 💥🔥,https://www.youtube.com/watch?v=jNWaY9RQa1s,Mark Minard,https://www.youtube.com/channel/UCdbwpc1slvYOSfrf81q9XQw,2024-11-05 01:39:38.259000+00:00,YouTube,YouTube watch history,jNWaY9RQa1s,33.0,['Sport']
YouTube,Watched Clerk Defends Himself: Training Is Crucial #shorts,https://www.youtube.com/watch?v=bNSTGPM2Iho,Project Achilles,https://www.youtube.com/channel/UCfxQSsu70VN59gcNj5Jw18g,2024-11-05 01:39:08.871000+00:00,YouTube,YouTube watch history,bNSTGPM2Iho,15.0,['Entertainment']
YouTube,Watched La physique // chute de 200m // perfect slowmo #physique  #watermelon  #mountains  #aura,https://www.youtube.com/watch?v=OktRh6gbF-s,Perfect Slowmo,https://www.youtube.com/channel/UCYGpicj8HD6OycVsxL071aA,2024-11-05 01:38:06.605000+00:00,YouTube,YouTube watch history,OktRh6gbF-s,61.0,['Lifestyle (sociology)']
YouTube,Watched Caught this women back up her gf from a crazy Karen 😳 it went down! 👀,https://www.youtube.com/watch?v=KnBAaYmWoQ0,The Sweet Life of Jason Cohen,https://www.youtube.com/channel/UCVWTfxCo44OR5tKfE4aIvcw,2024-11-05 01:36:41.240000+00:00,YouTube,YouTube watch history,KnBAaYmWoQ0,59.0,['Entertainment']
YouTube,Watched Reckless Driver Gets a Ticket 🚔😂,https://www.youtube.com/watch?v=NZI66nrIC7I,We Love Cops,https://www.youtube.com/channel/UC65ZuBBBtx3QP7us4WrX10g,2024-11-05 01:36:25.572000+00:00,YouTube,YouTube watch history,NZI66nrIC7I,17.0,"['Entertainment', 'Vehicle']"
YouTube,Watched Oh My God😰Wait For End😳The Way she Saved Her child😍 #cute #animals #viral #shorts #reels,https://www.youtube.com/watch?v=ChpGXGHgeMM,BECHEEKHA,https://www.youtube.com/channel/UCA9vQe9eWH-oKa9etcwbXPw,2024-11-05 01:36:24.463000+00:00,YouTube,YouTube watch history,ChpGXGHgeMM,35.0,['Pet']
YouTube,Watched When you think that you have learnt everything about physics #ytshorts #shorts,https://www.youtube.com/watch?v=O_9rQ2yLTaE,PHYSICS - POTENTIAL G,https://www.youtube.com/channel/UCenCWn-cADj_vEhWTh-HhAQ,2024-11-05 01:36:13.158000+00:00,YouTube,YouTube watch history,O_9rQ2yLTaE,15.0,['Entertainment']
YouTube,Watched #car,https://www.youtube.com/watch?v=hCpMFQE71jg,Carz Topic,https://www.youtube.com/channel/UCvrwZhMKuxi2hIWRwT-zduw,2024-11-05 01:36:10.484000+00:00,YouTube,YouTube watch history,hCpMFQE71jg,35.0,[]
YouTube,"Watched Most ruthless fan interference you’ll see, a breakdown #mlb #baseball #sports #yankees #dodgers",https://www.youtube.com/watch?v=noIeGe8SSkE,Jomboy Media,https://www.youtube.com/channel/UCl9E4Zxa8CVr2LBLD0_TaNg,2024-11-05 01:36:08.278000+00:00,YouTube,YouTube watch history,noIeGe8SSkE,56.0,"['Baseball', 'Sport']"
YouTube,Watched Top Aviation Expert Reveals Scott Gordon's Near-Death Experience#daily #facts #world #peace #history,https://www.youtube.com/watch?v=1K64rVpRyXc,Ownerpeace DRK,https://www.youtube.com/channel/UCDqNjWWof5c1fx8hEIeeSiA,2024-11-05 01:36:05.940000+00:00,YouTube,YouTube watch history,1K64rVpRyXc,15.0,['Society']
YouTube,Watched Chris Paul 300 IQ Play 🧠,https://www.youtube.com/watch?v=40aiB2UGeAo,GoldenSword Gaming,https://www.youtube.com/channel/UCw26Qndo2dYbqNgfTZDnceg,2024-11-05 01:35:12.143000+00:00,YouTube,YouTube watch history,40aiB2UGeAo,23.0,"['Basketball', 'Sport', 'Sports game']"
YouTube,Watched Pizza Delivery Man Trips Person Running From Cops,https://www.youtube.com/watch?v=diQsnpEK-ZA,FJerry,https://www.youtube.com/channel/UCUs1nsmTEm-76RZYT8cUftg,2024-11-05 01:34:40.935000+00:00,YouTube,YouTube watch history,diQsnpEK-ZA,31.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched Gen Z Trying To Work Construction🙄 @Al_Dente22,https://www.youtube.com/watch?v=-m1fU1n6O2A,SaucyTV,https://www.youtube.com/channel/UCmDcSLZlJEEzGqqh_JDsYXA,2024-11-05 01:34:29.854000+00:00,YouTube,YouTube watch history,-m1fU1n6O2A,59.0,"['Entertainment', 'Film']"
YouTube,Watched https://www.youtube.com/watch?v=Fjhekei1HEI,https://www.youtube.com/watch?v=Fjhekei1HEI,,,2024-11-05 01:33:48.873000+00:00,YouTube,YouTube watch history,Fjhekei1HEI,,
YouTube,Watched Asking my husband if my food is better than his mom’s food😂💀 #shorts,https://www.youtube.com/watch?v=YwE7KR_wryY,Carlo and Sarah,https://www.youtube.com/channel/UCKJVF9o5PeYGEo1Y0LHJmFg,2024-11-05 01:33:46.594000+00:00,YouTube,YouTube watch history,YwE7KR_wryY,32.0,['Lifestyle (sociology)']
YouTube,Watched Authenticating the final out of the #WorldSeries ✅,https://www.youtube.com/watch?v=ev-2Y9iijNQ,MLB,https://www.youtube.com/channel/UCoLrcjPV5PbUrUyXq5mjc_A,2024-11-05 01:33:40.050000+00:00,YouTube,YouTube watch history,ev-2Y9iijNQ,33.0,"['Baseball', 'Sport']"
YouTube,Watched old man:it’s digital world bro #shortvideo #viralvideo #shorts,https://www.youtube.com/watch?v=dGNIcIyqyGo,Victoria FM,https://www.youtube.com/channel/UC40_zZW4B04Twf3sizRhoFg,2024-11-05 01:33:35.523000+00:00,YouTube,YouTube watch history,dGNIcIyqyGo,56.0,['Entertainment']
YouTube,Watched This girl noticed a part of the plane was missing before takeoff 😱,https://www.youtube.com/watch?v=J-4BvphNfrc,Dylan Anderson,https://www.youtube.com/channel/UCpuT8AlP9P9EgW_pZ0_xInQ,2024-11-05 01:33:33.473000+00:00,YouTube,YouTube watch history,J-4BvphNfrc,21.0,['Lifestyle (sociology)']
YouTube,Watched Why Elon Musk Says 'No' to the White House in 2028,https://www.youtube.com/watch?v=4cBmS891Uzg,Get Real Get Strong,https://www.youtube.com/channel/UCxu8KSiPKsmF4rXaKaLfxpA,2024-11-05 01:33:30.634000+00:00,YouTube,YouTube watch history,4cBmS891Uzg,28.0,['Society']
YouTube,Watched God bless the USA 🇺🇸🫡 (Via TW: galacticaactual),https://www.youtube.com/watch?v=7n2aExH66lA,OutKick,https://www.youtube.com/channel/UCtc2KycB2DarenRrJCA55bQ,2024-11-05 01:33:28.839000+00:00,YouTube,YouTube watch history,7n2aExH66lA,28.0,[]
YouTube,Watched That one time the Fellas dressed up for Halloween 👻,https://www.youtube.com/watch?v=bqVfxOfy85k,NBA on TNT,https://www.youtube.com/channel/UCU7iRrk3xfpUk0R6VdyC1Ow,2024-11-05 01:33:27.584000+00:00,YouTube,YouTube watch history,bqVfxOfy85k,61.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched Dua Lipa? No problem for Chad 😂 #redhotchilipeppers #drumeo  #chadsmith #dualipa,https://www.youtube.com/watch?v=6Snvf5ZVbFI,bokimusic TV,https://www.youtube.com/channel/UCIoA39i7d9PHjvA2VBBjccw,2024-11-05 01:33:26.602000+00:00,YouTube,YouTube watch history,6Snvf5ZVbFI,42.0,"['Humour', 'Music', 'Pop music', 'Rock music']"
YouTube,Watched Watch the scammer’s reaction when he sees the dashcam.,https://www.youtube.com/watch?v=wKtxYCNmHgU,Freshly Charged,https://www.youtube.com/channel/UCDEOB38c2U8XYsFBq5Oo1mg,2024-11-05 01:32:32.922000+00:00,YouTube,YouTube watch history,wKtxYCNmHgU,59.0,"['Lifestyle (sociology)', 'Vehicle']"
YouTube,Watched This dog recognized trouble and reacted accordingly! Incredible speed! #shorts #dog #dogtraining,https://www.youtube.com/watch?v=evC9-bEnSWk,DARKDYNASTYK9S,https://www.youtube.com/channel/UCI4NZjPRltnvhVrR86gZGkg,2024-11-05 01:32:32.287000+00:00,YouTube,YouTube watch history,evC9-bEnSWk,61.0,"['Entertainment', 'Pet']"
YouTube,Watched THIS is what it’s all about 👏,https://www.youtube.com/watch?v=Z_bPKiWu5kw,PGA TOUR Champions,https://www.youtube.com/channel/UCA7NPMCfXmvsGeosBkio52Q,2024-11-05 01:31:11.450000+00:00,YouTube,YouTube watch history,Z_bPKiWu5kw,59.0,"['Golf', 'Sport']"
YouTube,Watched Max calls out Charles swearing in Mexico 🤣 #f1 #formula1,https://www.youtube.com/watch?v=qrsss4eVZ5Y,FormuleFans,https://www.youtube.com/channel/UCTGsI7lYphswmVVd2nVYG9A,2024-11-05 01:31:10.054000+00:00,YouTube,YouTube watch history,qrsss4eVZ5Y,29.0,"['Entertainment', 'Motorsport']"
YouTube,Watched Even the ref had to laugh😭,https://www.youtube.com/watch?v=EYOdpP81Tak,Leandrobarbosafan1,https://www.youtube.com/channel/UCpl5_XTWGgecN4EHZ6GdW3Q,2024-11-05 01:30:20.640000+00:00,YouTube,YouTube watch history,EYOdpP81Tak,23.0,"['Basketball', 'Sport']"
YouTube,Watched When Freddie Freeman found a kid dressed up as him for Halloween 🙌🎃  (via chelseafreeman/TT) #shorts,https://www.youtube.com/watch?v=uLqoe3NvZQc,ESPN MLB,https://www.youtube.com/channel/UCvHm-lDQEhRJNCd8BdpzDkQ,2024-11-05 01:30:19.065000+00:00,YouTube,YouTube watch history,uLqoe3NvZQc,12.0,"['Baseball', 'Sport']"
YouTube,Watched When Randy Moss got Bill Belichick to go to the Patriots Halloween party 😂 (via @NFLFilms),https://www.youtube.com/watch?v=hZI8CpUmlxc,Bleacher Report,https://www.youtube.com/channel/UC9-OpMMVoNP5o10_Iyq7Ndw,2024-11-05 01:30:17.468000+00:00,YouTube,YouTube watch history,hZI8CpUmlxc,60.0,['Entertainment']
YouTube,Watched These are classic 😂 #shorts,https://www.youtube.com/watch?v=uSYFYSNpEUk,ESPN MLB,https://www.youtube.com/channel/UCvHm-lDQEhRJNCd8BdpzDkQ,2024-11-05 01:29:51.013000+00:00,YouTube,YouTube watch history,uSYFYSNpEUk,13.0,"['Baseball', 'Sport', 'Sports game']"
YouTube,Watched Fact check me: Kamala Harris has already been President,https://www.youtube.com/watch?v=0BYrwRqeRC8,Hasan Minhaj,https://www.youtube.com/channel/UCarEovlrD9QY-fy-Z6apIDQ,2024-11-05 01:29:21.207000+00:00,YouTube,YouTube watch history,0BYrwRqeRC8,53.0,"['Entertainment', 'Politics', 'Television program']"
YouTube,Watched American wife orders food in Italy in Italian,https://www.youtube.com/watch?v=Gt9FSH5aEyE,Carlo and Sarah,https://www.youtube.com/channel/UCKJVF9o5PeYGEo1Y0LHJmFg,2024-11-05 01:28:43.731000+00:00,YouTube,YouTube watch history,Gt9FSH5aEyE,37.0,['Lifestyle (sociology)']
YouTube,Watched Taylor Swift has arrived at the stadium to support Travis Kelce! #traviskelce #taylorswift,https://www.youtube.com/watch?v=kazcFODsdoo,My Wonderland,https://www.youtube.com/channel/UC8anAR7xz9hZh1m9b0_gwPg,2024-11-05 01:27:50.077000+00:00,YouTube,YouTube watch history,kazcFODsdoo,8.0,"['Music', 'Pop music']"
YouTube,Watched Brush Your Teeth Song | Dr Poppy On Safari | Nursery Rhymes & Kids Songs | Animals For Toddlers,https://www.youtube.com/watch?v=rUn0EPCCeTk,Toddler Fun Learning,https://www.youtube.com/channel/UCZzfOkvfLKdKYEWAZ_Vc0zg,2024-11-04 22:58:26.370000+00:00,YouTube,YouTube watch history,rUn0EPCCeTk,131.0,['Music']
YouTube,Watched Mommy is Sick | Boo Boo Song | Little Angel Nursery Rhymes,https://www.youtube.com/watch?v=mGhK_gnZM-Q,Little Angel: Nursery Rhymes & Kids Songs,https://www.youtube.com/channel/UCNzsYU0aWwjERj-9Y9HUEng,2024-11-04 22:58:15.917000+00:00,YouTube,YouTube watch history,mGhK_gnZM-Q,209.0,"['Entertainment', 'Film']"
YouTube,Watched Where are my Teeth? Baby Crocodile Can't find his Baby Teeth | Nursery Rhymes by Little Angel,https://www.youtube.com/watch?v=zWGvdP-3fTg,Little Angel: Nursery Rhymes & Kids Songs,https://www.youtube.com/channel/UCNzsYU0aWwjERj-9Y9HUEng,2024-11-04 22:55:53.809000+00:00,YouTube,YouTube watch history,zWGvdP-3fTg,142.0,['Music']
YouTube,Watched Dwight Howard finds out the Lakers had a deal for him after his last szn in LA but his agent lied,https://www.youtube.com/watch?v=laBtP63f_Mo,VL,https://www.youtube.com/channel/UCwRt3xaI-szGZLLJc3YDwZQ,2024-11-04 21:27:57.130000+00:00,YouTube,YouTube watch history,laBtP63f_Mo,59.0,"['Basketball', 'Sport']"
YouTube,Watched 12 Min Daily Stretch Routine (Improve Full Body Flexibility),https://www.youtube.com/watch?v=JhzUnwii3MU,Action Jacquelyn,https://www.youtube.com/channel/UCezEzIGp34wPBrmvIshdj5A,2024-11-04 13:05:53.683000+00:00,YouTube,YouTube watch history,JhzUnwii3MU,847.0,"['Health', 'Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched Police warning drivers to check tires,https://www.youtube.com/watch?v=wQ5AKb2Fqe0,CP24,https://www.youtube.com/channel/UCs3o4RhBiP2wcwqkZR2QVLw,2024-11-04 00:23:59.285000+00:00,YouTube,YouTube watch history,wQ5AKb2Fqe0,137.0,['Society']
YouTube,"Watched Vince Carter's 10-year beef with Toronto included Nelly, a possible body slam, and so many injuries",https://www.youtube.com/watch?v=lPHSr2keNBY,Secret Base,https://www.youtube.com/channel/UCDRmGMSgrtZkOsh_NQl4_xw,2024-11-03 23:09:23.436000+00:00,YouTube,YouTube watch history,lPHSr2keNBY,1816.0,"['Basketball', 'Sport']"
